time,open,high,low,close,Volume,ATR
1737369600,108373.4,108598,108368.1,108572.2,153.612,188.09409881910761
1737369720,108572.2,108665.4,108480.4,108481.9,163.994,187.87309176059992
1737369840,108481.9,108526.9,108369,108500.2,86.277,185.73215663484237
1737369960,108500.2,108520.3,108428,108495.4,95.788,179.05843116092527
1737370080,108495.4,108597.8,108414.8,108419.4,78.155,179.33997179228774
1737370200,108419.4,108584.7,108372.6,108557.9,141.483,181.67997380712373
1737370320,108557.9,108557.9,108400,108455.3,87.286,179.9814042494716
1737370440,108455.3,108455.3,108009.3,108009.3,298.545,198.9827325173665
1737370560,108009.3,108030.1,107810,107811,468.623,200.49110876612644
1737370680,107811,108009,107806.5,107999.3,360.145,200.63460099711742
1737370800,107999.3,108128.2,107972.2,108113.8,318.633,197.44641521160904
1737370920,108113.8,108221.5,108069,108195,153.106,194.2359569822084
1737371040,108195,108195,107899.5,107931.3,202.841,201.46910291205066
1737371160,107931.3,108000.7,107820,107989.2,228.612,199.98559556118968
1737371280,107989.2,108137,107989.2,108011.2,196.198,196.2580530211049
1737371400,108011.2,108084,107905.3,108084,143.318,195.00390637674008
1737371520,108084,108106.7,107875.7,108041.1,98.952,197.57505592125864
1737371640,108041.1,108177,108041.1,108106.4,125.027,193.16969478402547
1737371760,108106.4,108243.5,108106.4,108242.8,139.391,189.1647165851669
1737371880,108242.8,108324.9,108221.8,108307,130.729,183.01723682908295
1737372000,108307,108564.8,108227.2,108558.7,166.196,194.05886276986317
1737372120,108558.7,108579.7,108244,108257.4,375.359,204.17608685772987
1737372240,108257.4,108440.2,108224.8,108232.5,165.524,204.97779493932018
1737372360,108232.5,108432.1,108224.8,108357.3,132.686,205.14366672936896
1737372480,108357.3,108494.4,108282.2,108431.3,64.13,205.64769053441384
1737372600,108431.3,108547.1,108360.9,108487.4,129.911,204.25856978195654
1737372720,108487.4,108560.5,108366.8,108433,137.759,203.5043862261023
1737372840,108433,108433,108311,108380,144.917,197.6826443528093
1737372960,108380,108444,108311,108395.4,78.926,193.06245547046575
1737373080,108395.4,108470.2,108118.9,108213.4,96.484,204.36513722257556
1737373200,108213.4,108229.8,108153.3,108176.3,118.783,195.23191313524873
1737373320,108176.3,108286.7,108147.6,108147.6,67.222,191.22249076844463
1737373440,108147.6,108186.2,108138,108173.9,71.241,181.00659857069837
1737373560,108173.9,108317.3,108173.7,108281.3,114.836,178.33469867279177
1737373680,108281.3,108331.5,108188.7,108232.8,82.012,175.79650591044972
1737373800,108232.8,108284,108085.6,108119,80.884,177.41104120256003
1737373920,108119,108239.2,108076,108239.2,249.459,176.39596683094837
1737374040,108239.2,108367,108205.5,108300,64.047,175.33196920016636
1737374160,108300,108350.9,108288,108289.4,97.46,167.30111425729692
1737374280,108289.4,108300.2,108242.6,108267.5,71.053,159.46532038177506
1737374400,108267.5,108500.2,108267.5,108499.9,186.494,164.69636892593377
1737374520,108499.9,108531.9,108433,108498.4,232.615,159.99662828836668
1737374640,108498.4,108730,108435.3,108706.9,202.621,169.61829769634028
1737374760,108706.9,108707,108538.4,108538.6,443.992,169.5455621466021
1737374880,108538.6,108542,108224.8,108224.8,416.893,180.09230770755886
1737375000,108224.8,108230.3,107670.8,107867.2,955.666,207.19285715701895
1737375120,107867.2,107867.2,107088.6,107109.1,1814.96,248.0076530743741
1737375240,107109.1,107627.7,107103.4,107506,1213.466,267.742820711919
1737375360,107506,107506,106411,106411.1,1739.156,326.83261923249626
1737375480,106411.1,106529.1,105800,106081.7,2226.898,355.5660035730326
1737375600,106081.7,106317.3,105520.5,106243.9,1912.072,387.0827176035305
1737375720,106243.9,106439.9,105682.2,105931.7,1414.053,413.5553806318495
1737375840,105931.7,106657,105931.7,106626.5,1043.825,435.8228534438605
1737375960,106626.5,107024,106438.6,106861.4,1699.911,446.5069353407272
1737376080,106861.4,106862.4,106579.2,106668.8,813.735,434.8421542449608
1737376200,106668.8,107033.8,106631.6,106735.2,846.211,432.51057179889193
1737376320,106735.2,107025.6,106733.7,106745.3,440.043,422.4669595275431
1737376440,106745.3,106946.8,106674.5,106714.9,339.89,411.7407481327188
1737376560,106714.9,106964.3,106626.8,106685,389.459,406.43783755181033
1737376680,106685,106690.4,106280,106284,800.728,406.72084915525204
1737376800,106284,106588.2,106136.8,106175.5,531.676,409.91221707273365
1737376920,106175.5,106455,106041.4,106455,630.744,410.1756301389674
1737377040,106455,106919.1,106407.1,106856.1,937.457,417.4487994147554
1737377160,106856.1,107161.5,106674.8,107119.9,1256.684,422.39531374227266
1737377280,107119.9,107363.3,107013.5,107038.7,1355.636,417.20993418925343
1737377400,107038.7,107084.7,106879.5,107041.9,752.116,402.0663674614494
1737377520,107041.9,107179,107000.1,107158.8,888.422,386.125912642774
1737377640,107158.8,107179,107049,107123.1,269.746,367.83120459686154
1737377760,107123.1,107177,107011.3,107069.6,419.868,353.39326141137127
1737377880,107069.6,107069.9,106860.5,106951.9,223.571,343.1080284534158
1737378000,106951.9,107039.9,106800,106800,286.083,335.7360264210285
1737378120,106800,107174.8,106750.1,107060.1,989.362,342.09059596238336
